district_id,state_name,institutional_births_pct,full_immunization_pct,stunted_pct,wasted_pct,underweight_pct,child_anaemia_pct,pregnant_women_anaemia_pct,diarrhoea_prevalence_pct,ari_prevalence_pct,antenatal_care_4visits_pct,postnatal_care_pct,household_electricity_pct,household_drinking_water_pct,household_sanitation_pct,health_insurance_pct,womens_literacy_health_survey
372,MAHARASTRA,90.5,70.4,42.2,27.2,44.8,67.3,73.4,19.2,4.7,66.4,76.5,95.3,86.3,68.3,14.7,80.0
368,MAHARASTRA,98.1,,37.2,18.6,24.6,65.6,,1.7,1.7,72.2,91.5,99.2,99.8,62.6,20.2,91.6
367,MAHARASTRA,99.5,,26.6,25.3,29.6,72.8,19.9,3.5,1.7,87.1,90.6,99.6,100.0,58.6,30.7,94.3
377,MAHARASTRA,96.6,92.3,35.8,19.1,34.1,67.0,65.7,3.8,2.6,83.1,93.0,97.9,87.8,74.8,26.3,79.2
376,MAHARASTRA,98.0,58.1,30.7,31.4,32.7,58.7,,6.7,3.3,68.6,84.2,99.4,96.9,79.6,14.4,89.0
351,MAHARASTRA,97.9,83.5,31.7,24.9,41.2,64.5,44.0,15.9,2.7,76.6,90.9,94.5,90.0,79.5,12.0,86.2
356,MAHARASTRA,94.0,75.9,40.8,28.4,36.8,61.0,,14.8,3.0,56.8,79.8,94.8,85.4,66.4,9.3,76.3
366,MAHARASTRA,94.7,79.2,43.2,18.0,33.9,59.5,51.0,9.8,3.3,72.6,93.3,97.2,94.6,72.5,33.6,83.3
373,MAHARASTRA,98.1,89.3,37.2,16.1,32.5,67.4,44.4,9.2,4.1,89.2,94.4,96.8,96.4,71.2,14.8,83.7
382,MAHARASTRA,96.2,83.6,36.3,23.2,32.9,70.9,34.1,11.4,2.4,81.9,89.6,97.1,90.4,67.8,20.5,76.4
380,MAHARASTRA,97.1,82.8,20.2,20.5,28.0,68.9,28.8,10.4,5.9,81.7,94.5,97.9,95.6,78.7,11.4,87.2
378,MAHARASTRA,97.8,77.2,31.7,23.7,29.5,69.4,,2.7,2.4,78.6,89.7,99.2,90.9,85.6,16.6,87.2
381,MAHARASTRA,100.0,76.3,30.8,27.7,32.0,55.6,,0.6,1.4,73.4,96.7,99.4,73.2,87.9,13.2,92.1
365,MAHARASTRA,99.2,67.2,33.6,18.9,34.7,66.4,48.9,3.9,3.2,81.8,95.2,98.8,97.3,82.0,16.5,90.7
379,MAHARASTRA,98.0,75.0,35.0,18.6,27.2,62.7,42.3,3.8,0.3,80.1,95.6,98.2,96.8,84.7,12.3,90.3
374,MAHARASTRA,94.2,94.0,33.0,23.9,37.1,70.3,48.5,1.8,4.7,86.3,97.0,97.7,91.1,75.1,18.8,77.6
383,MAHARASTRA,93.6,74.9,40.8,17.8,30.8,67.9,,3.0,0.4,70.2,87.2,99.3,96.7,74.7,22.7,90.5
392,MANIPUR,45.8,65.0,27.3,10.7,12.9,48.5,18.3,4.4,2.3,64.9,37.0,98.8,64.4,84.4,15.4,81.9
393,MANIPUR,57.7,67.4,27.1,9.6,19.3,37.0,31.4,3.2,1.4,56.4,52.7,93.6,51.6,77.9,16.8,76.8
389,MANIPUR,72.9,64.9,25.1,12.1,9.8,41.1,51.8,4.0,1.3,61.3,58.2,94.0,62.5,81.2,18.2,84.2
387,MANIPUR,89.5,66.6,15.5,7.9,11.7,42.4,39.0,9.7,2.1,77.4,79.0,98.6,77.7,52.6,9.3,88.4
394,MANIPUR,87.8,74.2,31.5,8.3,14.9,39.7,32.0,3.7,1.1,89.9,75.6,98.6,72.5,61.3,19.1,85.4
391,MANIPUR,95.7,74.1,15.6,9.3,10.2,41.8,39.5,2.3,2.4,93.4,90.8,99.4,89.1,58.7,15.7,92.5
390,MANIPUR,91.7,76.2,18.4,11.7,14.4,50.3,27.4,11.7,1.9,87.1,85.4,98.6,90.2,59.5,7.0,90.0
395,MANIPUR,44.6,39.4,27.1,11.6,16.0,34.6,25.7,2.1,1.9,38.8,44.9,95.0,50.9,81.4,17.0,86.9
388,MANIPUR,55.5,55.5,34.0,8.3,14.7,42.4,20.3,4.9,1.2,66.6,55.0,99.9,68.6,85.2,16.1,80.2
401,MEGHALAYA,88.3,86.8,29.8,18.3,20.8,33.6,33.7,5.4,3.1,33.3,65.9,98.6,60.4,88.4,79.5,88.6
400,MEGHALAYA,56.9,74.8,42.5,17.9,29.6,45.7,65.0,11.3,3.6,61.0,39.5,92.1,86.2,85.3,66.8,89.5
398,MEGHALAYA,63.4,49.1,44.6,11.2,23.8,39.0,43.7,11.5,5.1,57.5,33.6,96.6,90.0,80.9,47.1,93.7
396,MEGHALAYA,73.8,72.4,39.7,20.1,26.5,28.0,29.1,9.2,1.6,25.5,59.9,97.4,67.0,83.9,71.9,86.7
397,MEGHALAYA,48.4,74.4,49.8,8.5,23.6,47.2,46.5,10.6,4.8,58.6,49.1,85.1,74.6,83.6,74.1,76.0
399,MEGHALAYA,61.5,47.5,35.6,11.7,15.8,30.2,40.8,6.6,0.9,24.3,40.5,97.5,51.5,84.9,60.8,86.1
402,MEGHALAYA,83.7,85.4,32.2,19.9,26.4,35.5,37.8,7.9,7.5,28.5,60.6,95.5,58.6,71.4,75.1,82.6
403,MEGHALAYA,41.7,78.8,51.4,10.4,27.6,61.3,63.2,7.5,6.0,63.4,42.9,87.9,85.3,89.6,72.3,85.9
404,MEGHALAYA,89.6,77.1,39.5,14.9,26.3,30.2,26.7,7.8,3.5,48.0,70.9,94.7,83.7,86.3,77.9,89.0
405,MEGHALAYA,42.2,59.7,48.7,9.7,28.3,54.6,64.6,13.7,4.8,43.1,28.6,75.4,70.6,75.1,65.6,80.0
406,MEGHALAYA,41.7,62.5,59.0,8.0,31.1,56.2,49.6,10.1,6.5,64.0,42.0,85.0,80.5,87.8,60.1,87.4
409,MIZORAM,55.5,55.5,34.0,8.3,14.7,42.4,20.3,4.9,1.2,66.6,55.0,99.9,68.6,85.2,16.1,80.2
413,MIZORAM,75.0,85.9,26.4,7.4,13.9,45.5,29.9,0.6,0.0,52.5,63.9,97.9,97.3,92.7,61.7,89.6
410,MIZORAM,91.4,80.4,30.4,11.3,12.6,53.8,43.8,1.2,0.9,66.0,71.5,99.1,95.3,96.8,61.1,96.9
407,MIZORAM,97.4,66.4,25.3,7.3,9.6,44.0,33.4,7.1,0.8,68.5,73.4,99.7,98.3,96.1,37.5,98.9
408,MIZORAM,96.7,85.3,27.2,12.1,13.1,38.3,15.7,0.8,0.0,63.4,72.3,100.0,98.6,98.3,64.9,97.7
414,MIZORAM,96.2,84.7,31.8,8.4,14.4,43.2,43.4,3.2,0.3,60.3,86.2,99.3,97.7,98.2,58.8,99.7
412,MIZORAM,82.7,73.8,26.5,9.5,11.1,45.7,27.5,4.0,0.8,56.7,67.1,98.0,96.0,95.6,46.5,91.6
411,MIZORAM,53.7,70.2,32.7,16.2,16.9,55.3,46.5,2.7,0.5,33.0,46.2,89.0,82.2,90.3,31.3,76.0
420,NAGALAND,21.4,62.4,35.5,7.8,23.3,39.4,27.0,4.7,1.6,9.7,25.6,96.4,86.7,86.4,39.3,78.2
419,NAGALAND,51.5,92.0,31.4,11.7,22.9,35.5,11.5,2.4,0.9,18.2,47.4,97.7,97.4,96.7,22.3,94.0
425,NAGALAND,35.0,60.7,44.0,26.9,44.5,34.9,40.8,1.8,0.0,11.2,24.9,99.4,91.0,88.9,18.1,87.1
424,NAGALAND,43.6,42.8,26.3,23.5,28.0,45.4,29.8,3.6,1.6,34.7,50.7,99.7,83.4,88.5,20.6,91.6
415,NAGALAND,73.7,55.9,28.3,25.0,29.8,48.9,32.9,2.2,0.6,50.1,68.7,99.8,92.4,81.1,5.7,86.6
422,NAGALAND,32.2,54.6,28.0,12.9,15.6,44.9,18.2,1.9,1.1,9.5,39.6,99.4,98.1,90.1,24.9,85.8
423,NAGALAND,34.8,39.9,37.1,24.6,34.2,38.8,20.0,5.5,1.8,4.4,29.5,96.6,90.4,92.0,22.0,77.8
418,NAGALAND,38.7,53.0,34.1,19.8,25.7,40.4,30.5,6.1,1.2,15.4,28.5,99.1,76.3,86.6,38.3,82.0
416,NAGALAND,34.8,42.8,36.9,11.0,25.0,55.2,19.5,7.9,1.6,5.8,31.9,97.9,90.9,83.1,8.8,73.7
417,NAGALAND,66.9,82.8,28.3,26.9,22.1,38.4,3.9,0.5,0.9,28.3,58.9,99.5,89.9,87.4,26.7,95.2
421,NAGALAND,43.5,63.3,34.9,9.1,20.7,51.0,26.4,3.4,0.5,14.5,46.9,98.2,92.5,89.4,5.4,77.6
426,NCT OF DELHI,92.2,82.1,33.5,13.5,25.5,70.3,,11.0,3.1,73.1,84.9,99.8,99.7,77.0,22.6,84.7
427,NCT OF DELHI,92.6,74.6,35.2,15.7,29.9,65.9,37.2,14.2,4.5,89.7,90.0,99.5,98.4,78.0,30.7,84.3
428,NCT OF DELHI,91.8,82.2,27.4,6.8,20.7,72.9,,6.3,5.2,80.1,86.4,100.0,99.1,69.4,25.2,83.9
429,NCT OF DELHI,89.7,66.2,25.0,8.9,17.4,67.5,48.4,12.7,5.7,50.6,68.9,99.8,99.3,70.2,18.1,81.9
430,NCT OF DELHI,89.2,86.4,38.7,8.8,21.8,62.5,39.4,11.5,2.3,86.2,82.6,99.9,98.2,89.5,19.4,85.1
431,NCT OF DELHI,94.0,78.3,26.9,10.9,22.8,73.6,40.6,10.8,8.8,77.9,86.1,100.0,99.7,88.2,28.2,86.4
432,NCT OF DELHI,95.8,82.5,32.9,21.2,30.2,71.4,,8.7,4.5,88.9,91.5,99.9,99.8,83.4,21.5,85.5
433,NCT OF DELHI,82.0,86.2,33.4,9.4,18.9,65.4,,9.5,0.9,85.6,82.9,99.9,100.0,89.5,28.7,86.6
434,NCT OF DELHI,96.1,64.6,21.7,14.7,20.4,72.7,35.1,10.6,4.9,83.2,92.3,99.7,100.0,83.8,24.5,86.8
435,NCT OF DELHI,92.5,77.3,27.1,10.6,16.8,70.1,44.2,6.9,9.2,91.0,92.4,100.0,99.7,86.2,37.7,88.3
436,NCT OF DELHI,91.8,67.5,36.1,8.4,19.0,68.5,49.2,10.7,7.3,67.1,86.9,100.0,99.8,76.8,21.0,83.2
440,ODISHA,99.6,95.9,38.9,18.0,30.0,56.2,57.6,4.0,2.8,70.1,92.7,98.4,98.0,61.9,45.5,75.7
450,ODISHA,98.6,97.6,27.1,16.9,26.9,65.5,,5.9,1.0,94.1,96.4,98.1,88.4,70.0,37.7,81.0
464,ODISHA,99.5,98.0,40.7,25.5,36.3,64.5,,7.6,1.7,89.0,90.5,98.8,93.0,62.4,49.3,76.6
444,ODISHA,91.2,100.0,28.4,27.3,34.3,61.5,,13.4,4.4,77.5,88.5,95.3,86.2,69.9,57.5,69.5
466,ODISHA,91.3,82.0,32.9,21.1,34.7,77.1,68.4,5.4,3.9,73.1,79.7,97.1,91.5,65.5,39.3,74.1
454,ODISHA,80.4,86.0,36.2,23.8,37.1,64.6,74.7,15.3,2.4,57.1,75.4,91.1,92.9,47.6,43.3,67.0
458,ODISHA,91.7,84.4,36.7,28.5,45.9,71.7,56.0,17.5,3.2,52.9,86.3,90.3,80.1,54.4,46.5,61.5
439,ODISHA,97.6,94.1,24.4,15.0,22.6,43.2,,18.3,5.9,56.6,87.6,97.1,98.5,70.9,40.6,76.5
442,ODISHA,96.1,83.7,32.3,15.8,28.9,68.7,70.4,13.8,7.9,74.9,89.0,97.8,100.0,62.0,44.9,82.6
453,ODISHA,96.7,82.8,28.6,7.9,17.9,61.5,56.0,10.4,6.5,77.1,85.5,99.5,99.7,57.3,50.0,86.7
448,ODISHA,98.3,91.3,13.2,10.7,11.0,58.2,,11.0,7.1,82.6,89.2,98.2,99.5,60.1,56.8,86.3
443,ODISHA,98.9,90.4,20.4,14.2,18.9,63.8,,8.3,8.4,84.2,92.5,98.2,92.3,60.2,42.3,83.2
449,ODISHA,93.8,79.5,25.5,15.9,21.8,66.4,62.4,12.0,9.1,73.8,92.4,97.0,92.0,47.4,53.9,78.4
445,ODISHA,94.8,88.6,33.3,22.7,30.0,62.0,60.0,9.5,6.1,75.8,90.7,96.3,63.4,58.2,55.2,77.1
437,ODISHA,85.7,87.0,28.1,25.1,30.5,75.3,75.7,12.0,4.5,83.7,84.8,96.7,76.2,66.4,63.1,74.6
460,ODISHA,98.3,96.1,20.0,10.5,20.2,55.2,61.6,10.6,1.9,90.3,96.2,98.3,82.9,67.1,49.3,81.9
455,ODISHA,97.8,87.9,17.1,13.2,16.9,56.1,73.4,9.9,2.1,91.0,95.4,99.5,94.6,73.2,43.2,85.7
462,ODISHA,97.7,95.8,13.8,8.9,11.3,51.0,,11.8,0.0,94.9,93.9,99.5,98.5,67.3,61.5,87.7
447,ODISHA,93.0,88.5,23.9,10.2,18.9,61.3,52.9,10.6,0.4,82.7,89.3,99.3,89.6,72.9,51.9,71.9
446,ODISHA,76.4,92.6,43.4,16.1,34.3,64.4,77.4,6.4,0.3,83.0,78.2,94.1,78.1,58.3,39.6,50.5
452,ODISHA,93.9,96.8,34.2,23.3,35.2,55.3,53.4,5.3,1.4,81.1,90.6,96.6,64.4,52.4,54.5,70.3
441,ODISHA,93.4,91.8,37.0,20.1,38.6,56.2,40.7,7.0,2.3,79.0,89.6,96.3,92.5,52.9,44.7,71.0
465,ODISHA,96.1,98.0,29.6,26.0,34.5,73.1,,5.3,0.3,87.8,93.1,98.7,94.2,66.7,45.8,79.2
438,ODISHA,97.9,95.8,32.7,25.5,37.6,74.9,48.1,2.3,0.7,95.4,96.5,97.8,92.9,66.3,44.0,69.8
461,ODISHA,89.8,97.0,43.1,18.1,38.0,73.5,57.3,7.0,0.8,71.7,85.9,94.6,97.5,58.4,45.3,57.2
451,ODISHA,92.8,91.3,33.0,17.2,33.6,68.8,70.2,4.2,2.7,82.9,94.0,97.2,96.5,64.4,48.6,63.8
463,ODISHA,68.9,92.7,43.6,16.1,39.8,70.5,77.3,5.1,1.1,85.3,69.7,96.6,91.3,50.5,45.5,45.1
459,ODISHA,87.6,94.8,44.1,25.2,46.6,70.8,60.7,3.6,0.5,87.7,89.3,97.4,99.1,44.1,48.4,41.0
456,ODISHA,82.1,98.0,43.1,15.9,33.5,69.7,59.3,8.3,0.4,79.2,83.5,96.2,89.5,39.4,54.6,41.7
457,ODISHA,90.7,94.8,44.3,19.3,41.6,78.7,74.3,3.8,1.1,82.8,89.5,95.8,94.7,41.4,47.0,41.3
470,PUDUCHERRY,100.0,79.7,25.0,12.4,18.7,39.7,,2.5,0.0,79.8,97.1,99.8,100.0,84.1,29.2,83.3
469,PUDUCHERRY,99.5,80.1,17.0,11.6,13.1,66.3,,4.5,5.6,87.0,92.1,100.0,100.0,84.6,31.3,91.7
468,PUDUCHERRY,100.0,95.3,48.2,7.3,32.6,36.9,25.6,0.0,0.0,85.0,96.8,99.7,98.0,99.8,23.6,99.7
467,PUDUCHERRY,99.6,88.9,25.5,15.3,19.7,65.5,66.3,1.6,4.1,88.3,95.0,99.6,99.9,84.3,26.9,89.6
481,PUNJAB,95.0,65.7,24.6,12.8,19.2,68.7,,3.3,2.0,51.4,88.4,99.8,99.4,87.7,20.7,85.3
480,PUNJAB,92.3,91.3,24.8,10.3,16.7,69.2,,4.1,0.9,72.8,88.2,99.6,99.9,88.2,25.9,88.1
479,PUNJAB,98.3,92.9,19.3,11.5,12.4,69.6,,1.7,1.3,59.7,92.9,99.9,99.9,89.7,27.7,92.8
491,PUNJAB,99.3,100.0,17.9,12.0,11.2,63.9,,1.2,0.0,60.5,96.6,100.0,99.7,91.3,23.3,89.9
475,PUNJAB,96.6,83.6,30.0,7.1,18.2,61.5,,3.1,0.9,76.0,95.5,99.6,99.7,87.6,35.1,87.2
482,PUNJAB,90.1,73.2,22.1,5.9,12.4,77.9,,5.6,0.0,65.2,82.5,99.7,99.9,84.6,25.2,85.3
484,PUNJAB,93.0,80.6,22.0,12.0,16.8,70.3,,7.4,6.0,58.4,87.4,99.9,99.2,87.8,23.7,76.0
485,PUNJAB,96.4,57.6,35.0,13.6,30.7,69.0,,7.5,4.0,57.9,88.1,99.5,97.8,82.9,23.9,72.7
474,PUNJAB,94.3,70.8,28.1,10.3,20.7,76.1,57.7,9.4,3.7,53.4,81.7,99.0,92.5,87.5,20.4,75.3
473,PUNJAB,93.1,66.5,23.0,15.4,23.8,69.6,,13.0,9.0,48.2,78.7,100.0,99.1,88.4,20.1,72.5
483,PUNJAB,88.8,79.1,36.6,12.1,22.7,78.2,68.2,2.9,5.8,49.4,84.3,99.5,99.3,85.4,18.4,69.4
487,PUNJAB,97.3,74.7,20.3,9.9,16.9,76.7,71.7,5.8,0.6,72.0,81.8,99.7,99.1,88.1,33.8,78.6
471,PUNJAB,95.9,65.8,19.4,11.9,11.2,73.6,35.1,2.9,1.6,56.5,90.1,99.9,99.6,86.0,26.2,81.7
492,PUNJAB,96.0,81.8,23.8,11.3,14.4,70.5,,0.9,0.3,60.3,85.5,99.7,95.6,82.0,25.0,68.6
488,PUNJAB,97.8,76.5,15.1,9.1,15.3,65.5,,3.2,0.9,65.2,83.9,99.8,98.5,84.0,37.8,88.9
489,PUNJAB,97.4,71.1,26.2,10.7,23.0,63.7,56.4,5.0,2.5,69.0,87.3,99.6,99.9,87.6,31.0,86.7
490,PUNJAB,94.7,89.6,23.4,10.4,18.1,66.9,49.4,6.4,6.6,47.7,86.6,99.6,99.7,92.4,18.7,79.8
472,PUNJAB,96.7,68.5,33.8,9.4,16.5,60.6,58.5,11.0,6.0,63.8,86.0,99.8,99.8,90.7,20.7,78.8
476,PUNJAB,91.7,60.5,35.9,9.5,20.2,70.0,62.6,5.2,1.8,36.5,84.3,99.8,97.3,81.8,20.6,72.8
477,PUNJAB,95.5,74.5,30.0,12.9,22.0,73.4,62.0,2.5,4.4,48.4,83.9,99.6,95.6,84.8,21.0,75.7
478,PUNJAB,92.4,80.0,25.1,9.5,15.3,70.1,43.1,2.3,1.3,61.1,86.0,99.1,97.6,85.4,23.5,84.4
486,PUNJAB,94.8,77.4,22.1,10.3,10.8,68.3,31.8,2.7,0.4,52.4,88.5,99.9,98.6,79.2,27.0,90.5
507,RAJASTHAN,97.7,89.7,24.5,24.9,26.1,72.3,64.3,3.0,4.2,58.7,85.9,96.9,94.4,83.4,85.3,71.0
508,RAJASTHAN,94.9,83.3,24.2,19.8,21.3,81.0,55.8,2.2,1.6,53.1,83.4,99.0,97.8,83.8,89.0,69.7
500,RAJASTHAN,90.0,75.6,22.8,25.6,28.5,82.4,46.4,3.6,2.2,50.5,81.2,96.1,94.9,79.8,87.4,64.3
503,RAJASTHAN,87.8,74.3,27.1,16.5,23.4,78.1,51.5,6.2,5.2,45.0,73.9,96.6,98.2,80.2,81.9,66.0
513,RAJASTHAN,97.1,88.7,20.9,13.9,19.6,77.2,50.7,3.7,3.1,49.2,84.6,99.0,98.4,79.0,86.1,76.1
494,RAJASTHAN,91.3,59.4,33.9,15.6,24.0,63.2,49.0,6.1,4.0,30.0,72.9,97.8,97.6,66.0,80.8,65.6
498,RAJASTHAN,92.1,64.1,40.3,12.2,29.1,75.7,56.1,15.3,3.8,33.2,75.9,98.3,93.9,62.7,84.8,63.1
505,RAJASTHAN,94.4,85.9,45.7,13.7,31.3,81.7,63.7,10.8,6.0,42.4,79.4,97.5,94.8,57.5,89.0,59.9
515,RAJASTHAN,97.6,88.9,37.6,26.6,37.3,75.9,70.1,6.4,2.4,42.0,89.4,98.7,94.8,49.9,86.4,54.8
521,RAJASTHAN,97.4,54.9,26.9,22.0,24.2,73.3,55.9,8.7,7.0,47.3,75.2,95.5,92.5,71.2,80.5,57.4
504,RAJASTHAN,98.2,92.1,37.7,20.7,33.5,74.4,60.0,7.3,4.4,53.6,89.7,99.0,99.4,59.4,91.2,62.2
509,RAJASTHAN,97.3,89.3,25.0,14.6,20.8,71.3,43.7,4.3,0.6,53.5,89.4,99.5,99.9,79.6,81.5,73.8
522,RAJASTHAN,95.8,70.0,23.1,12.8,18.3,61.5,32.9,5.9,3.2,50.4,83.5,99.2,99.4,77.9,82.4,73.3
517,RAJASTHAN,97.0,80.6,31.5,16.2,26.2,65.1,33.2,4.6,1.3,46.2,80.8,99.0,96.9,79.0,90.0,67.8
514,RAJASTHAN,90.0,81.2,32.6,13.3,25.4,64.4,23.6,5.3,2.4,56.7,81.6,98.4,96.5,75.4,87.5,68.2
510,RAJASTHAN,90.0,72.0,25.5,25.0,31.7,58.6,35.5,7.7,3.1,47.6,80.1,97.3,95.2,75.7,93.7,63.5
497,RAJASTHAN,93.3,92.9,39.1,11.5,31.7,67.1,36.6,9.4,1.3,64.9,83.3,95.5,99.9,83.6,97.8,67.6
511,RAJASTHAN,95.5,78.0,44.3,12.1,36.5,66.3,43.5,5.2,1.7,71.2,87.6,98.4,98.3,77.4,96.6,62.6
523,RAJASTHAN,95.7,86.4,30.7,16.4,31.2,75.8,42.2,7.5,2.9,69.5,91.1,93.9,93.6,54.1,92.0,62.2
518,RAJASTHAN,98.8,90.2,35.9,18.3,35.9,72.6,42.1,6.3,1.3,45.0,96.4,99.7,96.2,81.8,96.2,76.3
493,RAJASTHAN,95.1,78.9,22.3,20.0,23.1,76.3,59.6,4.2,2.9,52.8,82.3,99.9,98.1,77.5,88.7,70.2
524,RAJASTHAN,97.4,75.3,33.1,18.1,28.2,64.6,49.9,8.6,5.7,66.2,84.5,97.8,90.9,66.2,84.5,56.4
501,RAJASTHAN,95.3,75.7,30.0,19.6,29.1,74.9,44.8,7.4,9.5,74.0,85.2,98.4,95.7,56.3,87.7,57.9
499,RAJASTHAN,95.0,83.2,22.6,17.4,23.5,62.7,42.8,3.9,2.0,64.7,95.7,99.3,93.1,62.3,89.1,58.1
520,RAJASTHAN,95.1,71.7,30.3,16.6,23.7,84.3,52.3,8.2,3.2,60.7,82.6,98.9,94.8,72.1,93.2,69.7
506,RAJASTHAN,94.1,83.3,31.4,15.6,25.9,79.8,53.3,5.7,0.0,50.6,92.6,99.4,94.1,59.9,97.5,68.2
495,RAJASTHAN,97.7,83.0,44.6,17.3,38.7,82.1,43.3,3.8,0.5,69.9,94.0,93.1,95.6,40.8,84.2,54.8
502,RAJASTHAN,96.8,87.8,31.4,14.6,25.9,72.4,38.4,5.2,1.3,75.0,91.2,99.0,97.6,63.8,90.6,57.5
516,RAJASTHAN,97.9,84.4,29.5,20.8,26.4,66.7,49.5,6.4,7.4,81.3,88.8,99.4,99.6,79.0,80.9,77.9
496,RAJASTHAN,97.3,89.3,46.0,21.3,40.2,65.1,59.3,5.4,8.1,79.3,92.4,98.3,96.1,59.0,89.5,59.7
512,RAJASTHAN,98.3,81.5,34.0,29.0,38.1,73.1,48.5,3.7,5.1,72.3,89.7,99.3,92.4,62.1,93.6,56.3
525,RAJASTHAN,96.1,86.8,34.0,8.6,26.6,76.9,39.7,6.9,1.8,62.3,96.6,98.1,92.7,60.3,94.3,64.2
519,RAJASTHAN,96.4,75.8,29.0,24.9,31.8,65.8,56.2,5.0,0.8,52.9,94.0,97.0,88.6,46.3,84.5,55.4
527,SIKKIM,97.3,90.8,31.8,4.5,15.3,53.5,26.9,7.2,0.7,59.4,71.3,98.9,94.7,83.8,24.5,81.4
529,SIKKIM,99.3,96.9,25.2,21.1,19.3,67.1,,3.3,2.1,70.4,63.6,98.8,89.9,88.9,19.9,85.7
528,SIKKIM,97.4,86.4,24.8,8.0,7.2,56.5,,4.5,0.0,84.5,83.1,99.6,93.3,91.7,20.8,90.5
526,SIKKIM,91.8,,17.8,14.3,13.0,49.8,,6.5,0.5,43.8,65.8,99.4,93.6,85.0,29.9,90.1
552,TAMIL NADU,100.0,88.6,18.1,17.0,20.6,58.4,,5.2,3.9,85.4,90.3,99.8,100.0,75.6,57.4,85.9
531,TAMIL NADU,100.0,96.6,20.4,18.3,21.9,55.3,,4.1,1.0,89.9,95.0,99.9,98.7,90.4,58.2,96.1
537,TAMIL NADU,100.0,69.1,20.6,15.7,19.8,68.8,,3.1,2.3,76.1,87.3,99.4,99.4,75.9,59.7,84.5
559,TAMIL NADU,99.5,92.7,29.8,13.1,19.7,60.9,,2.8,0.3,95.4,98.6,99.3,97.7,76.2,71.4,84.7
558,TAMIL NADU,99.1,97.1,30.6,14.8,25.0,64.7,,6.0,2.6,97.7,98.1,99.0,98.5,61.7,69.6,81.7
560,TAMIL NADU,99.1,88.5,23.9,12.4,20.5,73.4,,5.6,1.4,94.9,88.1,99.7,98.4,53.8,77.6,77.8
547,TAMIL NADU,100.0,77.0,23.6,10.1,20.8,51.3,,0.7,1.6,85.0,92.9,99.5,97.6,64.5,67.5,83.2
543,TAMIL NADU,100.0,83.9,25.2,10.3,15.7,67.9,,4.0,0.0,97.8,94.8,99.2,99.5,75.2,68.8,88.9
536,TAMIL NADU,100.0,95.9,19.4,20.9,26.9,46.5,,1.5,0.0,93.9,96.5,99.6,98.9,67.6,77.7,83.1
550,TAMIL NADU,100.0,90.1,26.7,17.3,23.2,45.9,,1.3,0.0,92.5,91.5,98.6,96.4,83.6,74.5,90.6
535,TAMIL NADU,97.0,92.6,27.1,21.1,28.4,50.2,34.6,2.3,0.4,96.2,95.3,98.8,99.5,61.0,71.9,81.0
539,TAMIL NADU,100.0,82.5,33.6,18.4,36.3,73.2,,5.6,0.7,95.7,96.4,98.7,99.4,63.6,74.6,80.5
555,TAMIL NADU,98.6,97.1,27.6,20.9,27.4,82.3,,5.2,1.4,90.5,97.6,99.0,98.1,67.1,67.8,84.8
544,TAMIL NADU,100.0,92.5,29.1,15.9,22.3,69.2,,4.3,0.0,92.2,90.1,99.1,100.0,57.4,75.5,83.0
530,TAMIL NADU,100.0,90.8,25.3,15.1,20.1,62.0,64.1,5.6,0.0,91.4,95.7,98.2,93.2,54.6,71.1,77.4
533,TAMIL NADU,99.2,79.0,20.2,13.9,18.0,64.8,,3.4,1.6,82.2,87.7,99.2,99.5,61.3,64.4,80.5
542,TAMIL NADU,99.7,93.8,32.3,12.5,24.3,60.9,44.8,5.7,2.5,93.1,91.9,99.0,100.0,69.6,70.9,89.3
553,TAMIL NADU,100.0,97.1,19.8,18.4,21.5,45.0,,4.3,0.7,92.3,89.5,98.6,100.0,71.0,75.2,91.2
549,TAMIL NADU,100.0,78.5,19.6,8.3,21.9,64.8,,4.8,2.6,93.7,93.8,98.8,99.7,79.6,70.6,86.4
545,TAMIL NADU,100.0,83.3,32.2,9.5,21.6,71.1,62.2,5.1,3.3,91.6,95.4,98.9,95.7,55.2,72.9,83.7
548,TAMIL NADU,100.0,89.4,27.6,22.8,28.4,56.4,,2.6,0.0,90.9,89.1,99.4,96.5,74.4,67.7,88.0
541,TAMIL NADU,100.0,88.8,32.4,9.5,21.5,54.3,,4.3,0.6,89.5,91.4,98.9,98.7,80.1,66.3,87.3
551,TAMIL NADU,100.0,95.2,20.2,15.5,18.8,46.8,36.6,3.8,0.2,98.7,97.1,99.4,99.9,74.4,67.4,86.9
561,TAMIL NADU,97.8,76.7,29.2,14.4,23.7,58.9,,9.3,0.0,83.4,80.2,99.5,97.4,59.8,51.3,85.3
546,TAMIL NADU,99.6,90.4,26.4,17.7,21.6,57.2,46.7,3.3,0.0,88.2,94.9,99.3,93.9,78.6,69.7,86.1
554,TAMIL NADU,100.0,100.0,20.3,18.4,21.0,55.6,,4.8,0.7,80.7,94.8,100.0,97.0,79.4,57.8,90.3
556,TAMIL NADU,100.0,93.3,29.4,12.0,22.7,49.9,,2.7,0.0,85.0,92.9,99.5,98.1,79.8,61.3,87.3
538,TAMIL NADU,100.0,96.0,17.3,11.4,14.5,39.1,46.5,0.9,0.0,84.2,86.0,99.8,98.2,96.2,64.1,98.0
534,TAMIL NADU,99.6,90.6,28.7,16.9,23.2,54.2,,3.2,0.0,94.5,98.0,99.4,98.7,72.4,75.5,80.6
