district_id,district_name,state_name,health_subscore,education_subscore,priority_index,priority_tier,dominant_driver,institutional_births_pct,full_immunization_pct,household_sanitation_pct,health_insurance_pct,overall_literacy,pct_schools_electricity,pct_schools_water,pct_schools_road_connected,stunted_pct,wasted_pct,underweight_pct,child_anaemia_pct,dropout_rate_pct,true_pupil_teacher_ratio_x,literacy_gender_gap,dropout_gender_gap,toilet_gender_gap,pct_sc_population,pct_st_population,primary_pupil_teacher_ratio,predicted_tier,prediction_correct,true_pupil_teacher_ratio
362,HINGOLI,MAHARASTRA,31.75956739,53.30005546,42.52981143,Medium,Education-driven,94,76.9,69,14.7,76.04,75.7,100,97.4,37.4,25.8,38.9,72.5,1.86,25.02,22,-0.53,19,15.51,9.51,164,Medium,TRUE,25.02
675,VARANASI,UTTAR PRADESH,42.92845258,64.55906822,53.7437604,Medium,Education-driven,95.2,79.3,83.2,12.8,77.05,46.3,99.9,99.3,37.4,21,39,65.2,0.6,24.99,16.92,-0.18,26,13.24,0.78,445,Medium,TRUE,24.99
160,MORBI,GUJARAT,39.74625624,57.1547421,48.45049917,Medium,Education-driven,94.8,64.2,80.1,34.4,,98.7,100,98.5,32.9,25.2,32.3,75.3,0.82,24.95,,-0.14,3,,,43,Medium,TRUE,24.95
153,GIR SOMNATH,GUJARAT,40.9733777,56.40599002,48.68968386,Medium,Education-driven,87.1,69.9,74.3,46.6,,99.3,100,100,44.4,18.5,30.3,68.9,1.15,24.8,,-0.28,5,,,18,Medium,TRUE,24.8
705,PURULIYA,WEST BENGAL,27.41264559,36.66112035,32.03688297,Low,Education-driven,89.8,84.7,29.2,35.6,65.38,76,97.6,83.4,36.9,29.4,46.3,77.9,1.39,24.76,27.56,-0.37,74,19.38,18.45,984,Low,TRUE,24.76
696,KOCH BIHAR,WEST BENGAL,63.97670549,51.74708819,57.86189684,Medium,Health-driven,93,94.2,75.7,36,75.49,61.1,99.5,89.3,28.7,16.8,22.5,66.4,0.88,24.75,12.44,-0.27,159,50.17,0.64,832,Medium,TRUE,24.75
265,DAVANAGERE,KARNATAKA,49.77121464,55.60177482,52.68649473,Medium,Education-driven,98.3,79.4,83.3,25.2,76.3,96.2,100,92.7,38.4,18.8,32.8,70.2,1.32,24.74,13.63,-0.31,22,20.18,11.98,151,Medium,TRUE,24.74
142,AMRELI,GUJARAT,38.91430948,69.0515807,53.98294509,Medium,Education-driven,90.1,60.1,73.3,47.7,74.49,100,100,100,35.3,23.7,30.6,72,0.99,24.67,14.85,-0.22,2,8.78,0.48,33,Medium,TRUE,24.67
505,DHAULPUR,RAJASTHAN,47.42096506,44.75873544,46.08985025,Medium,Both equally,94.4,85.9,57.5,89,70.14,41.4,97.7,86.4,45.7,13.7,31.3,81.7,0.71,24.66,27.08,-0.17,7,20.36,4.86,483,Medium,TRUE,24.66
451,KALAHANDI,ODISHA,52.64143095,38.18635607,45.41389351,Medium,Health-driven,92.8,91.3,64.4,48.6,60.22,18.8,100,93.5,33,17.2,33.6,68.8,1.22,24.43,26.07,-0.32,-21,18.17,28.5,669,Medium,TRUE,24.43
305,BARWANI,MADHYA PRADESH,26.93427621,40.59900166,33.76663894,Low,Education-driven,85.1,76.1,61,29.2,50.23,15.1,100,88.8,45.8,18.9,41,78.2,0.54,24.39,14.23,-0.11,201,6.35,69.43,761,Low,TRUE,24.39
357,BULDANA,MAHARASTRA,30.84442596,54.46478092,42.65460344,Medium,Education-driven,93.9,85.9,68.9,37.9,82.09,82.4,100,95.4,45,31.7,47.2,79.4,1.95,24.25,17.74,-0.62,23,18.21,4.83,292,Medium,TRUE,24.25
161,NARMADA,GUJARAT,24.6672213,57.90349418,41.28535774,Medium,Education-driven,81.7,82.8,54.6,51.1,73.29,99.4,99.9,99.7,47.2,23,52.8,93.2,1.98,24.21,18.98,-0.56,6,1.48,81.55,37,Medium,TRUE,24.21
110,BALODA BAZAR,CHHATTISGARH,44.36356073,36.18968386,40.2766223,Medium,Health-driven,78.1,77.3,78.9,66.1,,81.3,99.9,89.5,40.9,19.4,34.1,67.8,1.89,24.14,,-0.55,17,,,239,Medium,TRUE,24.14
370,NANDED,MAHARASTRA,36.08569052,50.16638935,43.12603993,Medium,Education-driven,94.8,75.7,68,15.7,76.94,68.6,99.1,95.8,36,19,35.2,76.1,1.62,23.96,19.94,-0.53,46,19.06,8.38,383,Medium,TRUE,23.96
315,DHAR,MADHYA PRADESH,42.5124792,32.69550749,37.60399334,Medium,Health-driven,95.5,75.4,61.9,30.3,60.57,20.9,95.8,90.7,28.8,29.5,35.9,65,0.99,23.96,21.41,-0.21,377,6.65,55.94,942,Medium,TRUE,23.96
263,CHITRADURGA,KARNATAKA,56.8843594,52.35718247,54.62077094,Medium,Both equally,98.3,94.6,63.1,35.3,73.82,99.2,100,92.6,36,17.9,32.4,61.1,1.9,23.93,15.32,-0.59,9,23.45,18.23,141,Medium,TRUE,23.93
511,JALOR,RAJASTHAN,56.15640599,38.01996672,47.08818636,Medium,Health-driven,95.5,78,77.4,96.6,55.58,51.3,98.4,73,44.3,12.1,36.5,66.3,0.72,23.88,33.1,-0.25,49,19.53,9.77,709,Medium,TRUE,23.88
438,BALANGIR,ODISHA,47.4625624,37.07709373,42.26982806,Medium,Health-driven,97.9,95.8,66.3,44,65.5,22.5,100,94.1,32.7,25.5,37.6,74.9,1.89,23.87,23.31,-0.57,23,17.88,21.05,457,Medium,TRUE,23.87
638,JHANSI,UTTAR PRADESH,25.56156406,59.37326678,42.46741542,Medium,Education-driven,92.9,44.5,73.2,11.4,76.37,60.1,97.5,96.6,40.9,25.2,39.3,70.3,0.35,23.87,21.7,-0.05,35,28.15,0.19,618,Medium,TRUE,23.87
170,TAPI,GUJARAT,35.2953411,62.56239601,48.92886855,Medium,Education-driven,92.9,97.5,70.2,42.3,69.23,99.9,100,97.8,41.7,36.6,51.8,80.7,0.96,23.77,15.17,-0.38,6,1.01,84.18,37,Medium,TRUE,23.77
332,PANNA,MADHYA PRADESH,16.16056572,30.80976151,23.48516362,Low,Education-driven,84,64.5,43.8,12.6,66.08,18.2,97,78.5,45.1,23.2,39.2,74.5,1.01,23.7,20.05,-0.05,21,20.46,16.81,344,Low,TRUE,23.7
300,AGAR MALWA,MADHYA PRADESH,47.69134775,33.83250139,40.76192457,Medium,Health-driven,98.9,75.8,72.3,58.9,,20.8,97.6,91.1,40.3,18.7,35.7,71.6,0.86,23.7,,-0.04,9,,,177,Medium,TRUE,23.7
695,JALPAIGURI,WEST BENGAL,59.44259567,49.52856351,54.48557959,Medium,Health-driven,95.8,87.9,73.2,35.8,73.79,62.9,97.4,91.1,28.9,18.3,25.4,67.4,0.88,23.68,13.96,-0.1,44,37.65,18.89,374,Medium,TRUE,23.68
65,SONITPUR,ASSAM,52.32945092,28.06433722,40.19689407,Medium,Health-driven,83.5,70.9,72.2,66.9,69.96,20.5,87,80.4,36.7,13.1,21.9,69.4,1.21,23.65,14.45,-0.38,57,5.67,12.07,893,Medium,TRUE,23.65
167,SABAR KANTHA,GUJARAT,32.86189684,68.30282862,50.58236273,Medium,Education-driven,89.4,88.5,61,49.3,76.6,100,100,98.6,37,33.1,41,81.1,1.01,23.65,22.16,-0.23,7,7.73,22.32,101,Medium,TRUE,23.65
456,KORAPUT,ODISHA,44.03078203,34.55352191,39.29215197,Medium,Health-driven,82.1,98,39.4,54.6,49.87,15.5,100,63.4,43.1,15.9,33.5,69.7,0.73,23.63,22.37,-0.26,39,14.25,50.56,416,Low,FALSE,23.63
328,MANDSAUR,MADHYA PRADESH,62.31281198,41.45867998,51.88574598,Medium,Health-driven,99.4,75.1,65.4,48.4,72.75,32.9,97.2,82.9,30.9,13.1,22.9,65.4,0.86,23.59,28.5,-0.09,6,18.58,2.47,273,Medium,TRUE,23.59
165,PORBANDAR,GUJARAT,62.5,59.87243483,61.18621742,Medium,Both equally,100,82.9,85.7,42.1,76.63,97.6,99.8,93.2,18.2,21.8,25.5,77.9,0.93,23.58,16.24,-0.11,4,8.85,2.23,9,High,FALSE,23.58
159,MAHISAGAR,GUJARAT,26.18552413,45.5906822,35.88810316,Medium,Education-driven,93,80,44.4,46,,99.9,100,92.7,43.4,26.2,49,85.9,1.71,23.43,,-0.45,8,,,28,Medium,TRUE,23.43
271,KODAGU,KARNATAKA,71.33943428,63.39434276,67.36688852,High,Health-driven,98.4,90.6,93.9,45.6,82.52,98,100,97.8,30.4,21.7,22.6,54.4,1.42,23.36,9.33,-0.35,0,13.27,10.47,53,High,TRUE,23.36
34,UPPER SUBANSIRI,ARUNACHAL PRADESH,51.58069884,28.48031059,40.03050471,Medium,Health-driven,77,68.5,80.9,21.5,63.96,20.2,93.4,90.9,36.8,12.2,19.2,60.4,1.45,23.29,6.85,0.09,10,0,93.86,98,Medium,TRUE,23.29
306,BETUL,MADHYA PRADESH,49.0640599,38.1031614,43.58361065,Medium,Health-driven,87.6,80.9,59.8,51.3,70.14,12.9,97.4,92.2,30.8,21.7,31.4,57.8,0.97,23.29,16.77,-0.22,24,10.11,42.34,319,Medium,TRUE,23.29
510,JAISALMER,RAJASTHAN,55.80282862,35.99556295,45.89919578,Medium,Health-driven,90,72,75.7,93.7,58.04,36.9,97.5,61.4,25.5,25,31.7,58.6,0.59,23.23,32.86,0.01,35,14.8,6.33,488,Medium,TRUE,23.23
574,MAHABUBNAGAR,TELANGANA,51.06073211,37.40987243,44.23530227,Medium,Health-driven,98.1,89.4,73.7,70.3,56.06,86.6,91.7,92.4,42.6,17.8,33,82.6,1.22,23.19,20.62,-0.18,97,17.49,8.99,1175,Medium,TRUE,23.19
351,AHMADNAGAR,MAHARASTRA,45.52828619,55.35219079,50.44023849,Medium,Education-driven,97.9,83.5,79.5,12,80.22,91.3,99.4,97.7,31.7,24.9,41.2,64.5,1.78,23.15,17.66,-0.47,25,12.63,8.33,389,Medium,TRUE,23.15
319,HARDA,MADHYA PRADESH,34.83777038,46.28397116,40.56087077,Medium,Education-driven,88.4,90.8,68.8,33.3,74.04,29.8,98.9,94.2,38.8,28,34.7,85.6,1.15,23.14,18.8,-0.57,-120,16.28,27.99,161,Medium,TRUE,23.14
274,MANDYA,KARNATAKA,82.73710483,56.87742651,69.80726567,High,Health-driven,99.5,93.9,86.7,39.9,70.14,100,100,97.3,24.3,11.8,16.7,58.2,1.7,23.06,16.04,-0.62,15,14.69,1.24,116,High,TRUE,23.06
386,YAVATMAL,MAHARASTRA,33.83943428,58.73544093,46.2874376,Medium,Education-driven,96.3,74.7,66.4,29,80.7,90,100,98.5,36.6,27.5,39.4,75.2,2.04,23.03,16.17,-0.41,21,11.85,18.54,283,Medium,TRUE,23.03
124,KORBA,CHHATTISGARH,49.68801997,48.16971714,48.92886855,Medium,Both equally,75.4,68.4,73.3,60.6,73.22,48.9,99.8,86.9,34.7,14.7,27.9,63.6,1.07,22.98,21.62,-0.33,15,10.33,40.9,407,Medium,TRUE,22.98
457,MALKANGIRI,ODISHA,35.33693844,26.89961176,31.1182751,Low,Health-driven,90.7,94.8,41.4,47,49.49,25.9,95.5,79.2,44.3,19.3,41.6,78.7,1.18,22.95,21.34,-0.42,243,22.55,57.83,192,Low,TRUE,22.95
278,SHIMOGA,KARNATAKA,59.27620632,53.88241819,56.57931226,Medium,Health-driven,99.7,96.1,85.4,26.5,80.5,96.7,100,90.2,29,23.2,34.4,68.9,1.79,22.94,11.22,-0.36,2,17.58,3.73,149,Medium,TRUE,22.94
447,GANJAM,ODISHA,72.81613977,45.75707155,59.28660566,Medium,Health-driven,93,88.5,72.9,51.9,71.88,41.3,100,94.4,23.9,10.2,18.9,61.3,1.94,22.91,20.01,-0.43,67,19.5,3.37,443,Medium,TRUE,22.91
67,TINSUKIA,ASSAM,43.718802,41.29229063,42.50554631,Medium,Both equally,82.6,75,66.7,60,70.92,30.3,98.8,85.2,32.8,21.5,32.2,66.4,0.99,22.89,14.35,-0.22,12,2.84,6.18,558,Medium,TRUE,22.89
179,GURGAON,HARYANA,61.14808652,76.5391015,68.84359401,High,Education-driven,96.7,58.7,84.5,34.6,84.44,98.5,100,98.7,22.1,15.7,22.2,67.7,0.44,22.89,12.63,-0.19,18,13.07,0,275,High,TRUE,22.89
385,WASHIM,MAHARASTRA,30.49084859,58.90183028,44.69633943,Medium,Education-driven,92.9,71.6,61.5,24.1,81.7,82.5,100,99,35.3,31.7,39.3,70.4,2.12,22.86,18.28,-0.62,20,19.17,6.72,106,Medium,TRUE,22.86
322,JABALPUR,MADHYA PRADESH,51.74708819,52.52357182,52.13533001,Medium,Both equally,94.7,,61.9,61.2,82.47,36.2,99.4,92.5,18,26.4,31.3,37.8,1.11,22.86,13.8,-0.04,-133,14.13,15.23,470,Medium,TRUE,22.86
366,LATUR,MAHARASTRA,47.71214642,57.09927898,52.4057127,Medium,Education-driven,94.7,79.2,72.5,33.6,79.03,84.5,99.7,98.8,43.2,18,33.9,59.5,1.74,22.85,17.4,-0.37,26,19.6,2.34,198,Medium,TRUE,22.85
320,HOSHANGABAD,MADHYA PRADESH,39.57986689,37.6317249,38.6057959,Medium,Both equally,91.8,73.5,68.5,28.6,76.52,23.3,99.5,80.4,34.8,19.5,27.2,78.8,1.6,22.8,18.16,-0.03,35,16.52,15.89,212,Medium,TRUE,22.8
302,ANUPPUR,MADHYA PRADESH,60.10815308,26.45590682,43.28202995,Medium,Health-driven,84.8,86.6,69.4,52.8,69.08,15.2,92.4,84.7,24,18.4,30.7,49.2,1.61,22.79,22.21,-0.32,122,9.93,47.85,252,Medium,TRUE,22.79
652,MAINPURI,UTTAR PRADESH,33.38186356,56.3505269,44.86619523,Medium,Education-driven,82.7,75,63.1,16.1,78.26,35.1,98.2,95.1,44.3,14.6,33.6,70.4,0.54,22.78,18.58,-0.11,20,19.71,0.03,700,Medium,TRUE,22.78
691,DAKSHIN DINAJPUR,WEST BENGAL,49.91680532,47.08818636,48.50249584,Medium,Both equally,91.4,92.6,79,28.3,73.86,61.9,98.5,69.9,31.9,22.8,30.2,72.5,0.78,22.71,11.82,-0.16,5,28.8,16.43,298,Medium,TRUE,22.71
9,KURNOOL,ANDHRA PRADESH,37.81198003,36.13422074,36.97310039,Medium,Both equally,88.5,67,73.5,73.3,61.13,89.8,89.5,93.6,50.5,16.7,46.3,70.8,1.71,22.65,20.55,-0.13,94,18.21,2.04,1070,Medium,TRUE,22.65
261,CHIKKABALLAPURA,KARNATAKA,64.22628952,50.58236273,57.40432612,Medium,Health-driven,99,76.6,84.9,26.1,70.08,97.2,100,90.1,31.3,16.1,25.2,59,1.45,22.65,16.81,-0.27,10,24.9,12.47,92,Medium,TRUE,22.65
350,VIDISHA,MADHYA PRADESH,51.2063228,31.86356073,41.53494176,Medium,Health-driven,90.6,78,65.2,48.2,72.08,17.5,95,86.9,36.5,16.6,34.4,52.3,1.46,22.59,19.73,-0.4,66,20.03,4.63,251,Medium,TRUE,22.59
62,NAGAON,ASSAM,37.04242928,38.85191348,37.94717138,Medium,Both equally,83.7,58.2,66.1,59.4,73.78,25.2,94.8,90.7,38.9,19.4,32.4,68.6,1.19,22.53,8.98,-0.48,109,9.43,4.08,1433,Medium,TRUE,22.53
317,GUNA,MADHYA PRADESH,55.32445923,38.71325568,47.01885746,Medium,Health-driven,98,78.8,55.6,43.1,65.1,19.6,91.4,92.8,31.9,10.1,25.1,75.1,0.64,22.53,24.07,-0.19,7,15.56,15.37,315,Medium,TRUE,22.53
111,BALRAMPUR,CHHATTISGARH,41.55574043,30.53244592,36.04409318,Medium,Health-driven,78.9,76.1,57.3,62.3,,17.9,100,83.7,35.1,23,38.8,50.1,1.42,22.51,,-0.23,19,,,278,Medium,TRUE,22.51
4,ANANTAPUR,ANDHRA PRADESH,53.84775374,42.12423738,47.98599556,Medium,Health-driven,94.7,81.8,71.3,73.2,64.28,93.8,85.4,95.4,36,19.3,40.6,55.8,1.28,22.5,19.78,-0.2,73,14.29,3.78,624,Medium,TRUE,22.5
495,BANSWARA,RAJASTHAN,41.16056572,24.2651137,32.71283971,Low,Health-driven,97.7,83,40.8,84.2,57.2,28.7,96.1,78.7,44.6,17.3,38.7,82.1,1.77,22.46,27.33,0.04,28,4.46,76.38,1076,Low,TRUE,22.46
311,CHHINDWARA,MADHYA PRADESH,56.75956739,39.96117582,48.3603716,Medium,Health-driven,92.2,65.3,77.1,48.5,72.21,18.4,99,96.4,23.9,18.1,32.8,50.5,1.77,22.46,17.42,-0.36,49,11.11,36.82,541,Medium,TRUE,22.46
120,JANJGIR - CHAMPA,CHHATTISGARH,49.93760399,57.26566833,53.60163616,Medium,Education-driven,86.2,85.5,78.8,74,73.7,85.2,100,96,32.5,24.6,30.2,74.1,1.26,22.45,23.87,-0.35,15,24.57,11.56,366,Medium,TRUE,22.45
515,KARAULI,RAJASTHAN,43.13643927,36.82750971,39.98197449,Medium,Health-driven,97.6,88.9,49.9,86.4,67.34,39.2,92.7,76.2,37.6,26.6,37.3,75.9,0.83,22.41,33.78,0.1,18,24.31,22.28,476,Medium,TRUE,22.41
382,SOLAPUR,MAHARASTRA,41.38935108,60.53799224,50.96367166,Medium,Education-driven,96.2,83.6,67.8,20.5,77.72,87.6,99.8,99.3,36.3,23.2,32.9,70.9,1.46,22.35,17.8,-0.44,26,15.05,1.8,390,Medium,TRUE,22.35
126,MAHASAMUND,CHHATTISGARH,59.85856905,56.21186911,58.03521908,Medium,Both equally,92.9,82.1,84.2,76.2,71.54,92.9,99.6,97.8,36.8,14,25.8,75.8,1.25,22.24,22.64,-0.28,23,13.52,27.1,176,Medium,TRUE,22.24
439,BALESHWAR,ODISHA,74.10565724,47.58735441,60.84650582,Medium,Health-driven,97.6,94.1,70.9,40.6,80.66,42.7,99.9,91.5,24.4,15,22.6,43.2,2.22,22.19,15.11,-0.53,54,20.62,11.88,503,Medium,TRUE,22.19
279,TUMKUR,KARNATAKA,67.65806988,57.23793677,62.44800333,Medium,Health-driven,100,97.7,86.1,31,74.32,98.1,100,91.1,40.3,10.9,26.7,67.6,1.2,22.19,15.6,-0.29,5,18.92,7.82,97,High,FALSE,22.19
687,UDHAM SINGH NAGAR,UTTARAKHAND,64.72545757,62.61785912,63.67165835,High,Both equally,85.1,83.2,70.9,59,74.44,91.1,99.1,95.2,26.8,12.4,22,60.8,0.5,22.17,16.75,-0.09,14,14.45,7.46,384,High,TRUE,22.17
365,KOLHAPUR,MAHARASTRA,47.35856905,62.47920133,54.91888519,Medium,Education-driven,99.2,67.2,82,16.5,82.9,90.7,100,98.2,33.6,18.9,34.7,66.4,1.57,22.14,17.15,-0.38,24,13.02,0.78,262,Medium,TRUE,22.14
144,ARAVALI,GUJARAT,24.00166389,60.84303938,42.42235164,Medium,Education-driven,92.2,77,56.3,43.9,,100,100,100,47.1,29,47.2,89.5,0.99,21.96,,-0.33,0,,,26,Medium,TRUE,21.96
379,SANGLI,MAHARASTRA,52.87021631,59.56738769,56.218802,Medium,Education-driven,98,75,84.7,12.3,82.62,75.9,100,99.8,35,18.6,27.2,62.7,2.98,21.88,15.74,-0.64,34,12.51,0.65,253,Medium,TRUE,21.88
272,KOLAR,KARNATAKA,74.6672213,63.20022185,68.93372158,High,Health-driven,99.6,86.3,89.2,33.9,74.33,97.4,100,94.5,31.1,15.5,15.7,57.9,0.87,21.84,15.38,-0.22,116,30.32,5.13,122,High,TRUE,21.84
680,DEHRADUN,UTTARAKHAND,74.93760399,61.2312812,68.0844426,High,Health-driven,91.7,76,83.9,67.3,85.24,91.2,99.1,82,20.9,10.1,19.1,59.5,0.49,21.77,10.71,-0.1,39,13.49,6.58,413,High,TRUE,21.77
314,DEWAS,MADHYA PRADESH,42.76206323,47.17138103,44.96672213,Medium,Both equally,92.2,87.1,69.6,35.1,70.53,30.1,99.9,91.7,36.8,20.4,30.7,79.4,1.07,21.76,23.83,-0.28,16,18.67,17.44,380,Medium,TRUE,21.76
373,OSMANABAD,MAHARASTRA,50.91514143,54.52024404,52.71769273,Medium,Both equally,98.1,89.3,71.2,14.8,76.33,80.2,100,98,37.2,16.1,32.5,67.4,2.53,21.74,18.64,-0.52,15,16,2.17,112,Medium,TRUE,21.74
523,SIROHI,RAJASTHAN,54.09733777,36.27287854,45.18510815,Medium,Health-driven,95.7,86.4,54.1,92,56.02,66.6,96.8,83.1,30.7,16.4,31.2,75.8,1.18,21.74,30.97,-0.37,70,19.48,28.22,339,Medium,TRUE,21.74
291,MALAPPURAM,KERALA,73.91846922,61.5640599,67.74126456,High,Health-driven,100,80.3,99.9,42.8,93.55,95.8,99.7,98.6,29.4,18.2,21.4,47.2,2.27,21.71,4.23,-0.47,21,7.5,0.56,157,High,TRUE,21.71
118,DURG,CHHATTISGARH,65.89018303,69.93899057,67.9145868,High,Both equally,96.7,82.7,89.5,67,79.69,98.8,99.6,99.7,38.9,16.9,27.7,57.1,0.9,21.7,18.29,-0.17,11,13.7,11.89,192,High,TRUE,21.7
338,SATNA,MADHYA PRADESH,28.95174709,43.3166944,36.13422074,Medium,Education-driven,85.5,76.3,55.4,22,73.79,23.3,99.2,90.2,49.4,16.8,31.2,81.8,1.18,21.67,19.98,-0.24,115,17.88,14.36,513,Medium,TRUE,21.67
57,KARIMGANJ,ASSAM,36.64725458,31.4198558,34.03355519,Low,Health-driven,76.4,75.1,61.5,64.4,79.72,11.5,59.7,72.9,29.1,48,52.9,64.1,1.17,21.53,12.21,-0.41,-218,12.85,0.16,868,Low,TRUE,21.53
40,BONGAIGAON,ASSAM,32.09234609,26.45590682,29.27412646,Low,Health-driven,84.5,67.9,72.5,57.6,70.44,19.7,92.9,79.8,46.2,20.2,35.3,77.2,1.83,21.47,10.3,-0.6,76,11.21,2.55,450,Medium,FALSE,21.47
277,RAMANAGARA,KARNATAKA,78.28618968,52.35718247,65.32168608,High,Health-driven,100,100,89.6,35.7,69.2,99.9,99.9,94.3,15.6,20,19.8,60.2,1.91,21.46,15.62,-0.41,2,18.83,2.12,75,High,TRUE,21.46
15,WEST GODAVARI,ANDHRA PRADESH,72.1921797,54.68663339,63.43940654,High,Health-driven,98.7,80,80.8,67.6,74.32,94.6,99.3,97.4,31.4,11.7,22.5,62.3,1.68,21.45,6.58,-0.27,30,20.62,2.77,448,High,TRUE,21.45
506,DUNGARPUR,RAJASTHAN,54.86688852,37.38214088,46.1245147,Medium,Health-driven,94.1,83.3,59.9,97.5,60.78,33.9,94.6,82.7,31.4,15.6,25.9,79.8,0.7,21.45,27.68,-0.15,32,3.76,70.83,788,Medium,TRUE,21.45
693,HAORA,WEST BENGAL,53.20299501,58.291736,55.7473655,Medium,Education-driven,95.5,87.8,72.9,20.1,83.85,88.7,98.8,89.8,27.5,21.3,27.3,67.7,0.93,21.44,7.96,-0.23,229,14.82,0.31,371,Medium,TRUE,21.44
155,JUNAGADH,GUJARAT,59.54658902,70.16084304,64.85371603,High,Education-driven,97.4,93.5,81.7,47.3,76.88,99.6,100,99.4,37.3,17.3,26.4,74.7,1.08,21.42,18.21,-0.34,-14,9.69,2.03,18,High,TRUE,21.42
576,MEDAK,TELANGANA,46.23544093,41.90238491,44.06891292,Medium,Both equally,98.9,69.3,78.2,61.2,62.53,88.4,86.4,95.1,36.4,21.3,42,70,1.2,21.34,20.01,-0.17,56,17.74,5.57,551,Medium,TRUE,21.34
700,NADIA,WEST BENGAL,64.20549085,55.8790904,60.04229063,Medium,Health-driven,97.7,89.9,78.4,23,75.58,74.4,100,91.6,26.1,17.6,25.1,63.6,1.19,21.33,8.23,-0.24,63,29.94,2.72,419,Medium,TRUE,21.33
463,RAYAGADA,ODISHA,36.93843594,31.53078203,34.23460899,Low,Health-driven,68.9,92.7,50.5,45.5,50.88,18.8,99.6,85.8,43.6,16.1,39.8,70.5,1.35,21.31,22.74,-0.29,24,14.41,55.99,347,Low,TRUE,21.31
7,GUNTUR,ANDHRA PRADESH,70.77787022,52.99500832,61.88643927,Medium,Health-driven,98.6,76.2,83.4,71.1,67.99,96,99.9,95,23.8,17.8,26.9,59.3,1.38,21.21,14.76,-0.26,46,19.59,5.06,536,Medium,TRUE,21.21
133,SURAJPUR,CHHATTISGARH,59.06821963,31.7526345,45.41042707,Medium,Health-driven,85.9,78.7,75.4,75.7,,25.8,99.9,88.8,27.6,19.3,32.3,51.1,1.75,21.11,,-0.32,57,,,173,Medium,TRUE,21.11
131,RAJNANDGAON,CHHATTISGARH,59.33860233,54.99168053,57.16514143,Medium,Both equally,95.5,91,79.2,80.8,76.97,87.8,99.9,90.8,27.6,19.4,31,80.5,1.32,21.11,20.21,-0.24,15,10.19,26.36,300,Medium,TRUE,21.11
458,MAYURBHANJ,ODISHA,34.67138103,41.09816972,37.88477537,Medium,Education-driven,91.7,84.4,54.4,46.5,63.98,24.2,100,95.2,36.7,28.5,45.9,71.7,1.69,21.1,21.74,-0.39,304,7.33,58.72,550,Low,FALSE,21.1
352,AKOLA,MAHARASTRA,39.99584027,55.13033833,47.5630893,Medium,Education-driven,97.7,69.5,69.5,40.1,87.55,87.9,98,98.2,31.8,29.4,30.8,77.5,3.11,21.08,10.98,-0.75,52,20.07,5.53,143,Medium,TRUE,21.08
334,RAJGARH,MADHYA PRADESH,37.33361065,33.8879645,35.61078758,Low,Both equally,91.7,71.9,47.8,27.1,62.68,25.8,96.3,90.9,27.6,22.4,26.8,77.5,1.34,21.05,25.31,-0.17,113,19.13,3.48,361,Low,TRUE,21.05
348,UJJAIN,MADHYA PRADESH,43.03244592,42.34608985,42.68926789,Medium,Both equally,97.1,93.7,72.8,35.7,73.55,34,94.8,89.3,34.7,29.8,36.2,81.6,1.1,21.03,23.8,-0.3,11,26.37,2.45,342,Medium,TRUE,21.03
190,PANIPAT,HARYANA,64.89184692,71.85246811,68.37215752,High,Education-driven,97.1,80.6,79.3,26.5,77.46,98.1,100,99.2,25.1,9.9,18.9,73.4,0.8,20.88,17.22,-0.21,20,17.11,0,171,High,TRUE,20.88
356,BID,MAHARASTRA,32.88269551,43.84359401,38.36314476,Medium,Education-driven,94,75.9,66.4,9.3,73.53,60.9,98.3,93.5,40.8,28.4,36.8,61,2.19,20.87,21.7,-0.6,120,13.59,1.27,188,Medium,TRUE,20.87
353,AMRAVATI,MAHARASTRA,45.36189684,64.80865225,55.08527454,Medium,Education-driven,91.3,92.5,75.7,31.9,88.23,88.5,100,99.3,29,26.2,38,74.4,1.89,20.76,9.18,-0.55,51,17.53,13.99,255,Medium,TRUE,20.76
313,DATIA,MADHYA PRADESH,43.94758735,47.47642818,45.71200776,Medium,Both equally,89.4,79.6,66.8,30.9,73.5,29.2,98.9,92.5,36.8,16.4,29.4,72.8,0.98,20.75,24.99,-0.21,67,25.46,1.91,181,Medium,TRUE,20.75
689,BANKURA,WEST BENGAL,42.45008319,49.91680532,46.18344426,Medium,Education-driven,93.3,85,49.2,43.4,70.95,83,100,90.9,30.3,26,38.8,67.1,1.61,20.74,20.56,-0.4,90,32.65,10.25,463,Medium,TRUE,20.74
138,DIU,DADRA AND NAGAR HAVELI & DAMAN AND DIU,68.53161398,80.39378813,74.46270105,High,Education-driven,95.7,92.9,89.7,64,83.36,100,100,100,33.9,17.4,28.5,62.8,0.59,20.72,15.41,-0.11,0,3.58,0.24,4,High,TRUE,20.72
61,MORIGAON,ASSAM,48.7312812,30.2828619,39.50707155,Medium,Health-driven,88.3,73.4,62.3,62.5,69.37,16.5,98.2,78.7,43.2,16.1,30.5,53.3,1.58,20.63,8.67,-0.55,30,12.31,14.29,462,Medium,TRUE,20.63
41,CACHAR,ASSAM,37.25041597,32.36272879,34.80657238,Low,Both equally,79.2,70.4,57.6,57.9,80.36,18.3,76.9,79.4,28.7,30.7,38.2,61.8,1.47,20.61,11.23,-0.46,130,15.25,1.01,791,Low,TRUE,20.61
